id,hash,message,id_user
840,pumpumpum,me gusta america y a america le gusto,146
841,pumpumpum,me gusta america y a america le gusto,155
842,lololo,vaso,171
843,qoeieiq,people like boss,102
844,fkjsfa,me asusta morir,147
845,pumpumpum,now you see me now you dont,148
846,ashlakak,holamundo,110
847,pumpumpum,people like boss,147
848,qoeieiq,me gusta america y a america le gusto,132
849,qoeieiq,now you see me now you dont,161
850,titititin,people like boss,132
851,ashlakak,people like boss,122
852,fkjsfa,me asusta morir,140
853,lololo,vaso,133
854,ashlakak,people like boss,145
855,fkjsfa,holamundo,170
856,titititin,vaso,150
857,pumpumpum,holamundo,122
858,qoeieiq,me gusta america y a america le gusto,172
859,lololo,vaso,166
860,qoeieiq,holamundo,128
861,qoeieiq,me asusta morir,101
862,pumpumpum,holamundo,171
863,qoeieiq,now you see me now you dont,102
864,qoeieiq,vaso,193
865,titititin,me gusta america y a america le gusto,125
866,lololo,now you see me now you dont,119
867,fkjsfa,now you see me now you dont,152
868,qoeieiq,me asusta morir,143
869,pumpumpum,vaso,114
870,ashlakak,me gusta america y a america le gusto,165
871,pumpumpum,me asusta morir,100
872,fkjsfa,people like boss,167
873,ashlakak,me gusta america y a america le gusto,161
874,pumpumpum,me gusta america y a america le gusto,106
875,fkjsfa,vaso,182
876,ashlakak,me asusta morir,127
877,lololo,holamundo,189
878,qoeieiq,holamundo,118
879,pumpumpum,people like boss,199
880,qoeieiq,me asusta morir,173
881,lololo,me gusta america y a america le gusto,192
882,pumpumpum,now you see me now you dont,146
883,pumpumpum,people like boss,168
884,ashlakak,people like boss,182
885,qoeieiq,now you see me now you dont,158
886,pumpumpum,me gusta america y a america le gusto,137
887,titititin,now you see me now you dont,158
888,fkjsfa,me asusta morir,155
889,pumpumpum,now you see me now you dont,175
890,titititin,holamundo,195
891,pumpumpum,now you see me now you dont,150
892,lololo,holamundo,195
893,lololo,me gusta america y a america le gusto,182
894,ashlakak,vaso,173
895,lololo,me asusta morir,183
896,lololo,holamundo,189
897,ashlakak,now you see me now you dont,192
898,lololo,me gusta america y a america le gusto,166
899,titititin,now you see me now you dont,199
900,pumpumpum,now you see me now you dont,158
901,titititin,holamundo,141
902,fkjsfa,me gusta america y a america le gusto,176
903,titititin,me gusta america y a america le gusto,133
904,qoeieiq,me gusta america y a america le gusto,193
905,pumpumpum,vaso,120
906,qoeieiq,me gusta america y a america le gusto,155
907,qoeieiq,me asusta morir,171
908,titititin,vaso,150
909,pumpumpum,now you see me now you dont,102
910,titititin,holamundo,197
911,lololo,holamundo,166
912,qoeieiq,me asusta morir,180
913,ashlakak,now you see me now you dont,128
914,lololo,now you see me now you dont,167
915,pumpumpum,me asusta morir,163
916,lololo,vaso,193
917,lololo,vaso,183
918,pumpumpum,people like boss,169
919,pumpumpum,holamundo,105
920,pumpumpum,now you see me now you dont,127
921,pumpumpum,now you see me now you dont,109
922,fkjsfa,holamundo,145
923,titititin,vaso,164
924,titititin,now you see me now you dont,129
925,ashlakak,people like boss,164
926,lololo,people like boss,166
927,ashlakak,me asusta morir,125
928,ashlakak,me asusta morir,153
929,qoeieiq,people like boss,143
930,pumpumpum,now you see me now you dont,190
931,ashlakak,me asusta morir,171
932,qoeieiq,me gusta america y a america le gusto,109
933,lololo,holamundo,148
934,titititin,me asusta morir,109
935,titititin,now you see me now you dont,189
936,titititin,now you see me now you dont,101
937,titititin,me gusta america y a america le gusto,192
938,pumpumpum,me gusta america y a america le gusto,166
939,fkjsfa,me asusta morir,164
940,ashlakak,me asusta morir,185
941,titititin,now you see me now you dont,132
942,pumpumpum,people like boss,196
943,lololo,now you see me now you dont,118
944,qoeieiq,me asusta morir,163
945,ashlakak,vaso,168
946,lololo,me asusta morir,128
947,qoeieiq,me gusta america y a america le gusto,134
948,ashlakak,now you see me now you dont,188
949,titititin,me asusta morir,135
950,lololo,now you see me now you dont,138
951,titititin,now you see me now you dont,145
952,titititin,now you see me now you dont,182
953,qoeieiq,me gusta america y a america le gusto,152
954,lololo,me gusta america y a america le gusto,192
955,qoeieiq,me asusta morir,161
956,ashlakak,me asusta morir,159
957,fkjsfa,vaso,100
958,qoeieiq,holamundo,179
959,ashlakak,people like boss,174
960,lololo,people like boss,133
961,ashlakak,vaso,135
962,titititin,now you see me now you dont,119
963,fkjsfa,me gusta america y a america le gusto,154
964,titititin,now you see me now you dont,173
965,ashlakak,me asusta morir,134
966,ashlakak,me asusta morir,198
967,fkjsfa,people like boss,170
968,titititin,now you see me now you dont,136
969,qoeieiq,now you see me now you dont,160
970,titititin,me asusta morir,156
971,lololo,holamundo,195
972,fkjsfa,vaso,177
973,qoeieiq,me asusta morir,172
974,ashlakak,me gusta america y a america le gusto,114
975,pumpumpum,holamundo,109
976,ashlakak,me gusta america y a america le gusto,107
977,titititin,holamundo,114
978,ashlakak,me gusta america y a america le gusto,185
979,lololo,vaso,143
980,fkjsfa,people like boss,100
981,ashlakak,vaso,185
982,lololo,people like boss,111
983,ashlakak,people like boss,114
984,titititin,now you see me now you dont,159
985,fkjsfa,holamundo,166
986,titititin,holamundo,159
987,pumpumpum,now you see me now you dont,185
988,lololo,holamundo,106
989,pumpumpum,now you see me now you dont,125
990,ashlakak,me gusta america y a america le gusto,170
991,fkjsfa,me gusta america y a america le gusto,100
992,fkjsfa,me gusta america y a america le gusto,101
993,fkjsfa,people like boss,175
994,pumpumpum,holamundo,160
995,titititin,me gusta america y a america le gusto,183
996,lololo,vaso,180
997,qoeieiq,now you see me now you dont,191
998,pumpumpum,holamundo,127
999,lololo,vaso,109
1000,ashlakak,me gusta america y a america le gusto,188
1001,pumpumpum,vaso,136
1002,ashlakak,me asusta morir,126
1003,pumpumpum,people like boss,146
1004,ashlakak,vaso,187
1005,ashlakak,me asusta morir,172
1006,pumpumpum,me gusta america y a america le gusto,177
1007,titititin,me gusta america y a america le gusto,120
1008,pumpumpum,now you see me now you dont,148
1009,titititin,me asusta morir,111
1010,ashlakak,me gusta america y a america le gusto,178
1011,lololo,people like boss,194
1012,lololo,me asusta morir,181
1013,pumpumpum,holamundo,142
1014,ashlakak,holamundo,176
1015,pumpumpum,me asusta morir,106
1016,titititin,people like boss,158
1017,qoeieiq,me asusta morir,154
1018,fkjsfa,now you see me now you dont,121
1019,ashlakak,vaso,175
1020,fkjsfa,me asusta morir,118
1021,lololo,me gusta america y a america le gusto,184
1022,fkjsfa,holamundo,184
1023,titititin,me gusta america y a america le gusto,101
1024,titititin,holamundo,161
1025,pumpumpum,vaso,188
1026,qoeieiq,vaso,135
1027,titititin,vaso,188
1028,lololo,now you see me now you dont,150
1029,fkjsfa,people like boss,112
1030,lololo,now you see me now you dont,114
1031,ashlakak,vaso,103
1032,ashlakak,vaso,137
1033,fkjsfa,holamundo,126
1034,lololo,vaso,136
1035,qoeieiq,me gusta america y a america le gusto,173
1036,ashlakak,now you see me now you dont,155
1037,qoeieiq,holamundo,169
1038,lololo,vaso,122
1039,fkjsfa,holamundo,195
1040,qoeieiq,people like boss,175
1041,qoeieiq,me gusta america y a america le gusto,150
1042,ashlakak,now you see me now you dont,115
1043,fkjsfa,me asusta morir,143
1044,pumpumpum,vaso,100
1045,fkjsfa,people like boss,154
1046,qoeieiq,holamundo,158
1047,ashlakak,me asusta morir,142
1048,fkjsfa,me gusta america y a america le gusto,138
1049,qoeieiq,holamundo,138
1050,qoeieiq,holamundo,117
1051,lololo,vaso,197
1052,titititin,me gusta america y a america le gusto,132
1053,pumpumpum,now you see me now you dont,197
1054,ashlakak,people like boss,126
1055,fkjsfa,holamundo,185
1056,fkjsfa,now you see me now you dont,114
1057,titititin,me asusta morir,191
1058,qoeieiq,me gusta america y a america le gusto,127
1059,lololo,now you see me now you dont,197
1060,fkjsfa,me gusta america y a america le gusto,122
1061,titititin,now you see me now you dont,171
1062,fkjsfa,now you see me now you dont,172
1063,pumpumpum,holamundo,119
1064,pumpumpum,now you see me now you dont,173
1065,pumpumpum,now you see me now you dont,192
1066,qoeieiq,vaso,103
1067,pumpumpum,vaso,138
1068,ashlakak,people like boss,120
1069,pumpumpum,now you see me now you dont,101
1070,fkjsfa,vaso,159
1071,qoeieiq,holamundo,161
1072,qoeieiq,me asusta morir,159
1073,titititin,vaso,156
1074,pumpumpum,me gusta america y a america le gusto,142
1075,fkjsfa,people like boss,115
1076,lololo,holamundo,159
1077,fkjsfa,people like boss,194
1078,fkjsfa,holamundo,199
1079,ashlakak,me gusta america y a america le gusto,157
1080,lololo,me gusta america y a america le gusto,125
1081,ashlakak,holamundo,176
1082,ashlakak,holamundo,172
1083,ashlakak,me asusta morir,171
1084,titititin,vaso,169
1085,ashlakak,me asusta morir,191
1086,qoeieiq,vaso,149
1087,ashlakak,people like boss,183
1088,qoeieiq,me asusta morir,130
1089,lololo,vaso,104
1090,pumpumpum,now you see me now you dont,175
1091,lololo,now you see me now you dont,189
1092,titititin,people like boss,114
1093,lololo,holamundo,103
1094,lololo,me asusta morir,181
1095,fkjsfa,holamundo,163
1096,ashlakak,me asusta morir,167
1097,titititin,holamundo,126
1098,pumpumpum,now you see me now you dont,155
1099,pumpumpum,now you see me now you dont,118
1100,ashlakak,holamundo,188
1101,ashlakak,people like boss,117
1102,ashlakak,holamundo,117
1103,pumpumpum,people like boss,165
1104,fkjsfa,now you see me now you dont,115
1105,fkjsfa,people like boss,194
1106,fkjsfa,vaso,113
1107,qoeieiq,me gusta america y a america le gusto,119
1108,pumpumpum,now you see me now you dont,199
1109,pumpumpum,holamundo,152
1110,titititin,me gusta america y a america le gusto,188
1111,qoeieiq,people like boss,156
1112,qoeieiq,vaso,131
1113,lololo,now you see me now you dont,174
1114,pumpumpum,people like boss,103
1115,pumpumpum,me gusta america y a america le gusto,184
1116,fkjsfa,holamundo,143
1117,ashlakak,me gusta america y a america le gusto,116
1118,titititin,people like boss,158
1119,fkjsfa,vaso,153
1120,qoeieiq,now you see me now you dont,108
1121,qoeieiq,now you see me now you dont,131
1122,ashlakak,me asusta morir,133
1123,lololo,now you see me now you dont,191
1124,qoeieiq,me asusta morir,183
1125,lololo,vaso,136
1126,qoeieiq,me gusta america y a america le gusto,129
1127,lololo,people like boss,199
1128,qoeieiq,holamundo,112
1129,qoeieiq,people like boss,183
1130,pumpumpum,holamundo,174
1131,lololo,holamundo,115
1132,pumpumpum,people like boss,157
1133,qoeieiq,now you see me now you dont,112
1134,fkjsfa,me asusta morir,159
1135,pumpumpum,people like boss,161
1136,lololo,vaso,136
1137,fkjsfa,holamundo,194
1138,ashlakak,people like boss,170
1139,pumpumpum,me asusta morir,115
1140,lololo,me gusta america y a america le gusto,124
1141,qoeieiq,now you see me now you dont,147
1142,ashlakak,people like boss,120
1143,lololo,holamundo,143
1144,lololo,vaso,195
1145,pumpumpum,me asusta morir,198
1146,ashlakak,me gusta america y a america le gusto,188
1147,titititin,people like boss,161
1148,qoeieiq,now you see me now you dont,132
1149,titititin,holamundo,195
1150,pumpumpum,now you see me now you dont,104
1151,ashlakak,vaso,114
1152,lololo,holamundo,175
1153,titititin,me gusta america y a america le gusto,130
1154,lololo,me asusta morir,197
1155,fkjsfa,now you see me now you dont,161
1156,lololo,now you see me now you dont,148
1157,qoeieiq,me gusta america y a america le gusto,159
1158,qoeieiq,vaso,186
1159,lololo,me gusta america y a america le gusto,199
1160,fkjsfa,me asusta morir,194
1161,lololo,holamundo,162
1162,fkjsfa,me gusta america y a america le gusto,174
1163,titititin,holamundo,114
1164,ashlakak,now you see me now you dont,150
1165,titititin,people like boss,135
1166,fkjsfa,people like boss,163
1167,qoeieiq,now you see me now you dont,122
1168,titititin,me asusta morir,128
1169,pumpumpum,me asusta morir,129
1170,fkjsfa,me asusta morir,171
1171,fkjsfa,me asusta morir,195
1172,ashlakak,vaso,126
1173,lololo,me gusta america y a america le gusto,117
1174,pumpumpum,people like boss,173
1175,qoeieiq,now you see me now you dont,121
1176,titititin,now you see me now you dont,150
1177,lololo,me asusta morir,149
1178,titititin,now you see me now you dont,141
1179,titititin,vaso,112
1180,lololo,me gusta america y a america le gusto,176
1181,qoeieiq,vaso,153
1182,fkjsfa,people like boss,110
1183,fkjsfa,holamundo,138
1184,ashlakak,vaso,198
1185,fkjsfa,vaso,119
1186,fkjsfa,me asusta morir,146
1187,titititin,vaso,102
1188,pumpumpum,now you see me now you dont,158
1189,qoeieiq,me asusta morir,143
1190,fkjsfa,holamundo,131
1191,fkjsfa,vaso,140
1192,titititin,me gusta america y a america le gusto,101
1193,pumpumpum,now you see me now you dont,139
1194,ashlakak,vaso,156
1195,fkjsfa,now you see me now you dont,153
1196,ashlakak,holamundo,166
1197,pumpumpum,me asusta morir,148
1198,fkjsfa,now you see me now you dont,143
1199,pumpumpum,holamundo,183
1200,ashlakak,holamundo,143
1201,pumpumpum,me gusta america y a america le gusto,188
1202,pumpumpum,people like boss,193
1203,qoeieiq,now you see me now you dont,161
1204,titititin,now you see me now you dont,147
1205,ashlakak,me gusta america y a america le gusto,189
1206,lololo,holamundo,127
1207,titititin,now you see me now you dont,163
1208,lololo,vaso,127
1209,pumpumpum,now you see me now you dont,125
1210,titititin,holamundo,195
1211,titititin,me asusta morir,167
1212,ashlakak,people like boss,101
1213,qoeieiq,holamundo,126
1214,ashlakak,people like boss,158
1215,lololo,vaso,154
1216,ashlakak,me gusta america y a america le gusto,146
1217,qoeieiq,vaso,170
1218,titititin,now you see me now you dont,172
1219,ashlakak,me asusta morir,193
1220,fkjsfa,holamundo,171
1221,pumpumpum,people like boss,135
1222,titititin,me asusta morir,168
1223,qoeieiq,now you see me now you dont,140
1224,lololo,vaso,135
1225,ashlakak,me asusta morir,166
1226,qoeieiq,now you see me now you dont,125
1227,titititin,holamundo,170
1228,ashlakak,holamundo,124
1229,qoeieiq,me asusta morir,172
1230,qoeieiq,people like boss,180
1231,lololo,me gusta america y a america le gusto,172
1232,titititin,now you see me now you dont,100
1233,fkjsfa,now you see me now you dont,106
1234,fkjsfa,vaso,177
1235,pumpumpum,holamundo,189
1236,pumpumpum,now you see me now you dont,170
